TransactionID,Date,Store,City,ProductCategory,Sales,Customers,Satisfaction,DiscountPercent
1901,2025-04-11,Store B,Ottawa,Food,1481.58,78.0,4.1,0
1902,2023-03-06,Store A,Toronto,Clothing,1641.22,98.0,3.4,0
1903,2023-12-02,Store G,Waterloo,Electronics,2390.64,88.0,4.0,5
1904,2024-01-04,Store D,London,Food,1011.33,76.0,4.5,10
1905,2024-07-03,Store C,Hamilton,Food,2143.07,116.0,2.8,0
1906,2024-08-11,Store F,Mississauga,Electronics,2658.23,99.0,4.3,20
1907,2024-12-22,Store E,Kingston,Sports,2146.81,43.0,4.0,15
1908,2023-06-08,Store H,Windsor,Electronics,1911.46,55.0,4.6,5
1909,2023-03-30,Store B,Ottawa,Sports,1696.07,74.0,4.9,20
1910,2024-03-31,Store A,Toronto,Electronics,1461.31,107.0,3.9,15
1911,2024-02-23,Store C,Hamilton,Food,1800.69,33.0,4.8,20
1912,2024-08-22,Store E,Kingston,Clothing,1987.43,56.0,4.2,5
1913,2025-01-10,Store C,Hamilton,Clothing,,25.0,,10
1914,2025-02-13,Store G,Waterloo,Home,1325.99,36.0,3.8,10
1915,2025-10-28,Store B,Ottawa,Books,1375.12,44.0,4.0,10
1916,2024-03-09,Store C,Hamilton,Books,1281.62,99.0,4.0,25
1917,2023-08-09,Store H,Windsor,Electronics,1695.98,,3.3,10
1918,2025-12-24,Store F,Mississauga,Clothing,2039.17,174.0,3.9,10
1919,2023-11-02,Store C,Hamilton,Home,1981.63,,3.8,15
1920,2025-02-11,Store H,Windsor,Food,1620.69,54.0,3.9,20
1921,2023-09-16,Store B,Ottawa,Sports,,98.0,4.5,5
1922,2024-12-01,Store E,Kingston,Clothing,1653.08,97.0,4.2,20
1923,2023-04-29,Store H,Windsor,Books,1390.22,65.0,3.8,5
1924,2025-10-03,Store D,London,Food,1399.81,97.0,3.6,0
1925,2023-09-24,Store A,Toronto,Electronics,1923.65,74.0,3.9,0
1926,2025-11-09,Store A,Toronto,Home,2979.39,131.0,4.2,0
1927,2025-08-24,Store B,Ottawa,Sports,2112.37,58.0,3.6,20
1928,2024-12-27,Store H,Windsor,Clothing,385.14,109.0,3.8,15
1929,2025-09-30,Store H,Windsor,Sports,1039.69,65.0,3.8,25
1930,2025-12-20,Store A,Toronto,Home,2740.18,125.0,3.4,0
1931,2023-04-20,Store E,Kingston,Food,1463.62,84.0,4.5,25
1932,2025-05-21,Store G,Waterloo,Books,1543.54,107.0,3.7,20
1933,2025-11-02,Store E,Kingston,Clothing,2265.82,101.0,4.3,5
1934,2023-09-09,Store B,Ottawa,Home,,133.0,,0
1935,2024-11-29,Store F,Mississauga,Home,2794.04,160.0,4.0,10
1936,2023-11-14,Store F,Mississauga,Food,2362.78,,3.9,25
1937,2024-09-23,Store F,Mississauga,Home,1582.89,69.0,3.6,5
1938,2025-10-07,Store A,Toronto,Electronics,1424.65,118.0,4.0,0
1939,2023-01-06,Store A,Toronto,Clothing,,106.0,,5
1940,2023-09-20,Store A,Toronto,Clothing,1776.15,96.0,4.0,15
1941,2025-05-06,Store E,Kingston,Clothing,1408.78,70.0,4.3,15
1942,2023-12-26,Store E,Kingston,,1107.92,131.0,3.8,5
1943,2025-06-20,Store G,Waterloo,Clothing,1283.46,101.0,4.3,5
1944,2023-12-16,Store C,Hamilton,Home,2361.1,158.0,4.0,0
1945,2025-09-18,Store B,Ottawa,Clothing,1922.53,,4.4,10
1946,2025-11-07,Store H,Windsor,Books,1558.72,84.0,,15
1947,2024-05-07,Store B,Ottawa,Home,1213.43,105.0,4.1,20
1948,2024-12-31,Store E,Kingston,Sports,1898.96,85.0,4.0,15
1949,2024-06-22,Store F,Mississauga,Electronics,1808.09,120.0,4.5,10
1950,2023-12-04,Store D,London,Home,2114.97,101.0,4.9,0
1951,2023-01-28,Store E,Kingston,Clothing,1060.01,28.0,3.9,0
1952,2023-08-13,Store D,London,Books,2111.98,121.0,4.2,10
1953,2025-11-09,Store E,Kingston,Electronics,1901.65,133.0,4.1,0
1954,2025-10-10,Store D,London,Home,2043.1,93.0,3.7,15
1955,2023-06-18,Store D,London,Home,1907.5,89.0,4.6,15
1956,2025-11-19,Store E,Kingston,Books,1993.31,,3.4,25
1957,2025-01-28,Store E,Kingston,Clothing,663.59,149.0,4.6,15
1958,2023-06-18,Store F,Mississauga,Clothing,2020.98,65.0,4.2,20
1959,2024-04-08,Store E,Kingston,Food,454.71,40.0,4.7,25
1960,2023-06-08,Store C,Hamilton,Electronics,,62.0,3.7,5
1961,2023-12-25,Store F,Mississauga,Food,2194.1,176.0,4.1,15
1962,2023-04-03,Store F,Mississauga,Sports,2021.53,120.0,,20
1963,2023-11-12,Store D,London,Books,1767.41,104.0,4.3,5
1964,2025-05-23,Store F,Mississauga,Sports,1875.76,85.0,4.2,0
1965,2024-03-23,Store G,Waterloo,Home,1161.77,55.0,3.8,20
1966,2023-01-10,Store C,Hamilton,Food,1152.83,82.0,4.1,0
1967,2024-02-12,Store E,Kingston,Food,1149.94,19.0,4.8,5
1968,2023-02-16,Store H,Windsor,Home,1031.03,,4.3,10
1969,2023-04-28,Store G,Waterloo,Home,1010.79,91.0,4.0,0
1970,2024-07-23,Store G,Waterloo,Electronics,1865.43,,4.3,5
1971,2023-07-27,Store D,London,Clothing,2053.24,,3.9,0
1972,2024-03-27,Store E,Kingston,Food,1202.83,,3.1,10
1973,2025-10-22,Store A,Toronto,Books,2110.55,106.0,4.3,0
1974,2025-11-26,Store A,Toronto,Clothing,2287.13,120.0,4.5,0
1975,2025-04-20,Store G,Waterloo,Food,1492.38,104.0,2.9,0
1976,2024-06-29,Store E,Kingston,Books,1554.87,82.0,4.9,0
1977,2025-05-13,Store B,Ottawa,Home,1217.11,63.0,4.1,15
1978,2025-03-18,Store H,Windsor,Sports,1513.07,79.0,3.7,15
1979,2024-04-23,Store B,Ottawa,Sports,1785.83,81.0,3.9,20
1980,2024-06-26,Store E,Kingston,Books,1546.23,73.0,3.4,5
1981,2024-12-15,Store C,Hamilton,Home,1927.73,90.0,3.8,10
1982,2024-07-02,Store F,Mississauga,Books,1040.62,153.0,4.5,15
1983,2025-01-28,Store D,London,Food,3080.4,83.0,4.1,5
1984,2023-04-14,Store E,Kingston,Food,1519.03,24.0,4.0,0
1985,2025-08-10,Store E,Kingston,Food,1374.89,52.0,3.0,25
1986,2023-07-19,Store G,Waterloo,Sports,1438.95,178.0,3.5,0
1987,2023-05-11,Store C,Hamilton,Electronics,398.95,82.0,4.1,0
1988,2023-05-24,Store G,Waterloo,Books,1245.38,71.0,4.7,10
1989,2024-03-11,Store E,Kingston,Clothing,1216.98,100.0,4.3,5
1990,2024-07-03,Store D,London,Books,1938.06,128.0,4.0,10
1991,2024-10-09,Store G,Waterloo,Food,954.48,76.0,3.9,5
1992,2023-11-20,Store D,London,Books,2616.74,,4.3,20
1993,2024-10-23,Store C,Hamilton,Sports,648.06,79.0,3.8,10
1994,2025-01-27,Store B,Ottawa,Books,1413.92,38.0,4.0,25
1995,2025-03-29,Store A,Toronto,Home,1766.83,65.0,,15
1996,2025-03-27,Store E,Kingston,Sports,1181.32,49.0,3.9,10
1997,2024-03-04,Store H,Windsor,Electronics,856.22,40.0,3.3,10
1998,2025-11-27,Store F,Mississauga,Sports,2615.97,139.0,3.9,5
1999,2023-07-19,Store D,London,Clothing,1968.96,92.0,3.5,15
2000,2024-11-11,Store G,Waterloo,Electronics,1772.25,99.0,3.8,20
2001,2025-08-06,Store C,Hamilton,Home,2193.44,83.0,3.6,5
2002,2023-04-02,Store E,Kingston,,1475.75,81.0,4.3,10
2003,2024-06-14,Store A,Toronto,Home,2231.13,126.0,3.9,0
2004,2025-08-17,Store D,London,Electronics,1339.69,23.0,4.2,0
2005,2023-10-14,Store E,Kingston,Sports,1476.18,73.0,3.9,5
2006,2024-11-18,Store D,London,Sports,2677.97,144.0,4.5,5
2007,2023-05-11,Store H,Windsor,Books,1349.69,61.0,4.2,0
2008,2025-10-17,Store G,Waterloo,Clothing,1007.12,90.0,4.9,20
2009,2024-02-07,Store B,Ottawa,Electronics,1849.94,80.0,4.3,5
2010,2024-01-11,Store G,Waterloo,,1120.45,73.0,3.6,10
2011,2025-07-29,Store F,Mississauga,Clothing,2537.94,111.0,4.8,25
2012,2023-06-03,Store F,Mississauga,Sports,2022.65,112.0,4.3,10
2013,2025-03-18,Store C,Hamilton,Food,1794.52,35.0,3.7,5
2014,2024-03-20,Store D,London,Electronics,1091.73,112.0,4.6,0
2015,2024-12-26,Store B,Ottawa,Sports,,128.0,3.6,0
2016,2025-07-11,Store F,Mississauga,Home,1198.66,90.0,4.2,0
2017,2024-10-18,Store E,Kingston,Electronics,1127.04,51.0,4.5,15
2018,2023-12-09,Store C,Hamilton,Sports,1932.64,133.0,4.1,5
2019,2023-04-10,Store G,Waterloo,Electronics,995.3,54.0,3.9,10
2020,2023-05-01,Store E,Kingston,Clothing,1262.9,44.0,,25
2021,2023-09-03,Store D,London,Food,2070.22,71.0,4.2,15
2022,2025-08-30,Store C,Hamilton,Home,2129.03,84.0,4.0,5
2023,2024-09-23,Store D,London,Home,,83.0,4.1,0
2024,2024-05-24,Store B,Ottawa,Electronics,1142.71,104.0,4.1,25
2025,2025-06-19,Store E,Kingston,Books,1523.22,72.0,4.3,0
2026,2023-10-25,Store G,Waterloo,Food,1073.39,68.0,4.0,10
2027,2023-07-05,Store F,Mississauga,Clothing,1384.84,,3.4,10
2028,2024-05-21,Store G,Waterloo,Clothing,535.32,82.0,3.7,0
2029,2023-11-10,Store E,Kingston,Home,1862.87,72.0,3.8,15
2030,2023-06-16,Store E,Kingston,Books,1012.15,71.0,4.7,10
2031,2024-05-28,Store G,Waterloo,Home,421.91,83.0,4.6,10
2032,2025-04-07,Store B,Ottawa,Clothing,1478.88,85.0,4.5,10
2033,2024-06-22,Store D,London,Clothing,1413.81,,4.0,0
2034,2025-03-14,Store A,Toronto,Sports,1839.14,99.0,4.0,0
2035,2025-07-05,Store B,Ottawa,Books,2770.35,71.0,3.9,5
2036,2023-04-27,Store C,Hamilton,Books,12123.16,94.0,4.3,25
2037,2025-08-07,Store H,Windsor,Home,1224.1,95.0,3.8,15
2038,2024-06-03,Store A,Toronto,Sports,2888.62,121.0,3.6,25
2039,2025-09-10,Store C,Hamilton,Electronics,1281.6,47.0,3.9,15
2040,2024-08-18,Store H,Windsor,Books,1911.53,,3.8,25
2041,2025-07-14,Store E,Kingston,Books,1413.28,103.0,3.3,5
2042,2023-10-08,Store G,Waterloo,Food,2254.23,85.0,4.1,20
2043,2024-04-14,Store C,Hamilton,Clothing,2117.77,84.0,4.4,5
2044,2024-02-11,Store B,Ottawa,Food,1755.6,95.0,4.3,25
2045,2023-12-13,Store G,Waterloo,Clothing,2013.51,124.0,3.9,0
2046,2023-01-04,Store F,Mississauga,Sports,1303.81,86.0,4.2,25
2047,2023-03-11,Store C,Hamilton,Books,1365.66,45.0,3.6,0
2048,2025-04-12,Store H,Windsor,Clothing,1205.58,70.0,3.8,10
2049,2023-07-02,Store D,London,Home,1784.75,76.0,,0
2050,2025-09-01,Store H,Windsor,Home,828.06,35.0,3.8,20
2051,2025-03-16,Store F,Mississauga,Clothing,846.01,,4.5,15
2052,2025-02-08,Store H,Windsor,Clothing,,92.0,3.7,20
2053,2025-08-13,Store H,Windsor,Food,,108.0,,0
2054,2023-03-09,Store D,London,Sports,2587.45,,3.6,15
2055,2025-11-26,Store B,Ottawa,Books,1632.06,141.0,4.4,10
2056,2025-10-08,Store B,Ottawa,Sports,1314.59,80.0,3.7,0
2057,2023-05-20,Store F,Mississauga,Home,1624.48,72.0,4.2,15
2058,2023-06-28,Store A,Toronto,Food,2292.34,110.0,,10
2059,2024-12-12,Store H,Windsor,Food,1569.61,91.0,3.5,5
2060,2024-01-23,Store G,Waterloo,Home,672.15,89.0,5.0,0
2061,2023-02-18,Store E,Kingston,Sports,418.72,,4.2,10
2062,2023-04-03,Store B,Ottawa,Books,1371.6,116.0,,25
2063,2023-04-21,Store C,Hamilton,Books,,58.0,4.0,5
2064,2025-09-21,Store A,Toronto,Home,2774.74,5.0,4.8,25
2065,2023-02-19,Store H,Windsor,Clothing,2033.82,42.0,3.4,10
2066,2024-07-04,Store A,Toronto,Sports,2547.85,80.0,3.9,0
2067,2023-04-02,Store F,Mississauga,Electronics,1293.2,59.0,4.3,0
2068,2023-06-24,Store D,London,Food,1739.55,103.0,,25
2069,2025-08-30,Store A,Toronto,Food,2597.61,86.0,3.3,10
2070,2025-03-05,Store C,Hamilton,Electronics,1155.66,69.0,4.2,0
2071,2024-02-22,Store G,Waterloo,Books,1128.39,114.0,4.5,15
2072,2025-11-02,Store C,Hamilton,Books,2730.74,58.0,3.7,0
2073,2024-08-13,Store D,London,Books,,155.0,3.3,10
2074,2024-10-20,Store B,Ottawa,Home,920.35,87.0,3.6,15
2075,2025-05-23,Store D,London,Food,1795.57,127.0,3.8,10
2076,2025-08-21,Store C,Hamilton,Sports,1772.49,57.0,5.0,10
2077,2025-03-12,Store C,Hamilton,Electronics,939.88,41.0,4.0,25
2078,2025-08-16,Store A,Toronto,Food,2516.87,102.0,,5
2079,2024-10-01,Store C,Hamilton,Food,2183.89,92.0,3.4,10
2080,2023-12-27,Store E,Kingston,Books,1701.79,98.0,4.3,5
2081,2023-08-08,Store F,Mississauga,Clothing,1854.87,124.0,4.4,15
2082,2023-08-30,Store A,Toronto,Home,1624.25,104.0,3.8,0
2083,2024-03-29,Store E,Kingston,Home,941.52,91.0,5.0,15
2084,2024-10-03,Store A,Toronto,Books,2248.44,108.0,3.9,5
2085,2023-11-26,Store B,Ottawa,Sports,903.56,84.0,4.7,5
2086,2025-07-02,Store E,Kingston,Sports,1929.44,76.0,4.1,20
2087,2024-09-02,Store A,Toronto,Home,1683.02,132.0,4.3,20
2088,2025-03-29,Store H,Windsor,Home,1301.43,75.0,,10
2089,2024-09-23,Store E,Kingston,Clothing,2101.82,67.0,4.3,0
2090,2023-03-19,Store D,London,Sports,1119.73,104.0,3.3,10
2091,2024-01-11,Store E,Kingston,Clothing,860.61,57.0,4.6,10
2092,2023-11-03,Store F,Mississauga,Electronics,2245.95,124.0,3.9,20
2093,2024-07-12,Store E,Kingston,Food,1900.3,83.0,4.6,5
2094,2023-10-26,Store H,Windsor,Home,698.94,95.0,,10
2095,2024-02-05,Store H,Windsor,Electronics,,68.0,4.1,0
2096,2024-09-12,Store C,Hamilton,Books,777.24,77.0,,5
2097,2024-08-07,Store H,Windsor,Home,1348.73,100.0,4.0,15
2098,2024-04-15,Store E,Kingston,Books,2076.18,117.0,4.8,5
2099,2024-02-27,Store C,Hamilton,Electronics,898.56,72.0,3.1,15
2100,2023-10-12,Store D,London,Home,1444.62,23.0,4.1,15
2101,2025-01-09,Store B,Ottawa,Clothing,1217.83,,3.6,10
2102,2025-09-08,Store G,Waterloo,Food,1344.55,59.0,3.9,0
2103,2023-12-08,Store D,London,Home,2104.06,,4.4,5
2104,2024-11-26,Store A,Toronto,Home,2769.83,134.0,5.0,5
2105,2024-12-11,Store C,Hamilton,Food,1885.95,135.0,4.4,25
2106,2023-11-02,Store D,London,Home,650.3,80.0,3.9,15
2107,2024-10-06,Store G,Waterloo,Sports,1227.46,72.0,4.5,5
2108,2024-07-21,Store B,Ottawa,Books,2020.54,116.0,4.1,5
2109,2025-02-08,Store E,Kingston,Books,1009.74,72.0,4.3,0
2110,2023-02-07,Store B,Ottawa,Sports,1910.39,69.0,5.0,25
2111,2023-07-08,Store H,Windsor,Sports,,77.0,5.0,5
2112,2023-01-07,Store C,Hamilton,Home,,79.0,4.5,10
2113,2023-09-17,Store B,Ottawa,Books,1727.86,140.0,4.5,15
2114,2025-10-18,Store H,Windsor,Clothing,584.49,107.0,4.3,15
2115,2025-07-18,Store A,Toronto,Clothing,2223.25,69.0,4.0,5
2116,2023-05-23,Store D,London,Sports,1021.42,52.0,4.3,10
2117,2023-02-25,Store C,Hamilton,Sports,1023.08,53.0,4.2,5
2118,2023-07-11,Store F,Mississauga,Sports,1411.51,108.0,4.3,0
2119,2024-12-10,Store C,Hamilton,Books,1443.19,114.0,4.2,10
2120,2023-07-06,Store A,Toronto,Sports,1883.57,81.0,4.2,15
2121,2023-08-08,Store B,Ottawa,Electronics,1801.9,102.0,,10
2122,2025-07-27,Store F,Mississauga,Clothing,1322.46,150.0,5.0,20
2123,2025-05-20,Store D,London,Books,2008.16,55.0,4.3,15
2124,2025-01-02,Store C,Hamilton,Clothing,1332.32,103.0,4.4,0
2125,2023-06-20,Store H,Windsor,Home,1591.03,69.0,4.7,0
2126,2024-01-31,Store A,Toronto,Clothing,12753.099999999999,70.0,,0
2127,2024-11-24,Store B,Ottawa,Clothing,1014.72,65.0,4.3,10
2128,2023-07-17,Store G,Waterloo,Electronics,1512.49,108.0,4.2,5
2129,2024-07-23,Store F,Mississauga,Clothing,2120.91,111.0,3.8,25
2130,2024-07-03,Store D,London,Electronics,1812.4,137.0,4.7,0
2131,2025-04-22,Store D,London,Food,943.85,92.0,3.8,0
2132,2023-03-22,Store H,Windsor,Books,985.48,77.0,4.7,10
2133,2023-02-27,Store H,Windsor,Sports,2067.95,66.0,,15
2134,2023-12-26,Store E,Kingston,Clothing,1077.02,89.0,3.5,25
2135,2024-07-06,Store C,Hamilton,,1989.42,47.0,4.4,10
2136,2023-12-25,Store D,London,,2823.27,61.0,5.0,20
2137,2025-05-04,Store B,Ottawa,Clothing,1714.95,85.0,4.8,20
2138,2023-08-24,Store G,Waterloo,Food,2903.41,122.0,3.4,0
2139,2023-04-26,Store H,Windsor,Home,1079.36,76.0,3.7,5
2140,2025-07-04,Store D,London,,1204.95,92.0,3.2,20
2141,2024-06-12,Store B,Ottawa,Food,1435.91,108.0,4.2,5
2142,2023-03-03,Store D,London,Sports,8625.24,76.0,4.1,15
2143,2024-04-02,Store C,Hamilton,Food,1031.51,54.0,4.1,0
2144,2025-01-19,Store H,Windsor,Home,1272.33,105.0,4.3,5
2145,2025-10-07,Store A,Toronto,Sports,1179.37,127.0,4.0,15
2146,2025-10-01,Store G,Waterloo,Food,2002.85,52.0,4.3,0
2147,2024-11-02,Store B,Ottawa,Clothing,2019.43,78.0,,15
2148,2024-10-17,Store D,London,Books,1226.44,107.0,4.2,5
2149,2025-05-13,Store H,Windsor,Food,1787.15,99.0,3.7,15
2150,2023-01-16,Store B,Ottawa,Food,2120.98,76.0,4.0,15
2151,2024-05-12,Store C,Hamilton,Books,1813.6,93.0,4.0,25
2152,2023-12-18,Store A,Toronto,Clothing,2182.53,80.0,3.7,0
2153,2024-10-19,Store F,Mississauga,Electronics,1645.56,90.0,3.4,20
2154,2023-08-06,Store E,Kingston,Home,,77.0,,10
2155,2024-04-19,Store H,Windsor,Home,2075.23,44.0,4.1,5
2156,2025-12-08,Store F,Mississauga,Electronics,,144.0,4.3,25
2157,2024-08-06,Store B,Ottawa,Clothing,1243.51,139.0,4.3,20
2158,2025-10-23,Store C,Hamilton,Electronics,1837.72,31.0,4.3,20
2159,2024-10-15,Store C,Hamilton,Electronics,2037.7,42.0,4.2,5
2160,2023-10-25,Store H,Windsor,Food,1623.21,45.0,4.0,25
2161,2024-09-07,Store F,Mississauga,Food,,104.0,4.9,15
2162,2024-05-09,Store A,Toronto,Books,1431.19,111.0,4.1,25
2163,2023-02-03,Store E,Kingston,Sports,910.16,55.0,4.4,0
2164,2025-05-17,Store F,Mississauga,Food,1734.22,105.0,4.7,0
2165,2024-06-22,Store C,Hamilton,Home,1126.36,90.0,3.9,10
2166,2023-03-18,Store F,Mississauga,Food,1759.31,71.0,3.6,0
2167,2023-10-31,Store G,Waterloo,Home,1417.98,45.0,4.1,20
2168,2025-11-22,Store G,Waterloo,Clothing,2096.39,86.0,3.7,15
2169,2024-01-27,Store C,Hamilton,Clothing,1658.27,63.0,4.1,20
2170,2024-04-22,Store D,London,Clothing,1917.91,133.0,3.4,0
2171,2025-09-17,Store C,Hamilton,Food,1041.29,62.0,4.6,0
2172,2025-07-22,Store F,Mississauga,Electronics,1725.29,83.0,3.5,25
2173,2025-06-11,Store D,London,Clothing,1782.58,91.0,3.9,15
2174,2023-02-15,Store B,Ottawa,Home,2209.4,,4.4,20
2175,2024-09-18,Store B,Ottawa,Sports,951.42,124.0,4.2,0
2176,2023-02-25,Store D,London,Sports,1141.71,126.0,3.5,10
2177,2023-02-09,Store E,Kingston,Electronics,1293.59,66.0,4.1,20
2178,2023-01-13,Store B,Ottawa,Home,1430.92,49.0,4.0,0
2179,2023-10-15,Store G,Waterloo,Books,1239.48,51.0,3.6,5
2180,2025-07-01,Store B,Ottawa,Electronics,1618.83,70.0,,0
2181,2023-09-05,Store C,Hamilton,Home,1867.46,81.0,3.7,0
2182,2025-02-21,Store A,Toronto,Electronics,1006.53,62.0,4.1,5
2183,2023-12-07,Store B,Ottawa,Sports,2744.52,116.0,4.3,0
2184,2023-01-10,Store F,Mississauga,Clothing,2373.01,85.0,3.9,10
2185,2025-01-16,Store H,Windsor,Sports,1096.77,74.0,4.8,10
2186,2025-03-25,Store F,Mississauga,Sports,865.52,62.0,3.7,5
2187,2025-11-12,Store E,Kingston,Books,1375.41,60.0,4.7,15
2188,2024-04-03,Store B,Ottawa,Sports,1140.11,83.0,,15
2189,2023-11-02,Store D,London,Home,1453.4,134.0,4.5,0
2190,2024-05-18,Store F,Mississauga,Electronics,1255.21,100.0,3.4,5
2191,2025-03-06,Store A,Toronto,Home,1224.4,110.0,3.8,0
2192,2024-10-25,Store C,Hamilton,Clothing,1525.0,52.0,4.1,0
2193,2025-04-01,Store H,Windsor,Home,1278.46,71.0,4.2,0
2194,2025-03-26,Store H,Windsor,Clothing,1251.28,24.0,4.2,0
2195,2023-04-11,Store B,Ottawa,Home,1800.64,120.0,3.9,0
2196,2025-09-29,Store H,Windsor,Clothing,1130.91,67.0,3.6,0
2197,2023-11-12,Store B,Ottawa,Electronics,2014.38,91.0,3.1,0
2198,2024-12-06,Store A,Toronto,Food,2647.49,118.0,3.8,20
2199,2024-12-15,Store A,Toronto,Electronics,2260.09,115.0,3.2,25
2200,2024-06-14,Store E,Kingston,Food,2275.91,66.0,4.0,25
2201,2023-04-05,Store C,Hamilton,Books,1442.01,75.0,4.8,10
2202,2025-08-31,Store E,Kingston,Food,1234.34,123.0,4.5,20
2203,2025-06-09,Store A,Toronto,Food,,67.0,4.9,0
2204,2023-12-01,Store B,Ottawa,Books,2395.89,74.0,,5
2205,2023-07-17,Store D,London,Home,1644.31,121.0,4.3,20
2206,2023-11-24,Store H,Windsor,Electronics,1038.08,35.0,4.4,10
2207,2025-08-18,Store C,Hamilton,Electronics,786.91,,4.0,20
2208,2025-10-09,Store H,Windsor,Books,1556.53,54.0,4.9,15
2209,2025-08-30,Store A,Toronto,Books,2307.65,115.0,4.8,20
2210,2025-07-22,Store C,Hamilton,Electronics,1872.4,119.0,4.5,10
2211,2023-10-15,Store B,Ottawa,Sports,2327.22,106.0,4.4,25
2212,2024-07-16,Store E,Kingston,Clothing,,38.0,3.8,0
2213,2023-11-01,Store F,Mississauga,Food,2848.94,176.0,3.8,10
2214,2024-06-04,Store E,Kingston,Home,2019.35,130.0,4.3,10
2215,2023-07-11,Store H,Windsor,Electronics,,50.0,3.2,10
2216,2025-11-24,Store C,Hamilton,Clothing,1504.4,125.0,4.6,25
2217,2024-03-28,Store D,London,Sports,2229.96,64.0,4.4,5
2218,2024-10-11,Store G,Waterloo,,1283.76,28.0,3.8,15
2219,2023-10-31,Store F,Mississauga,Home,857.85,75.0,3.8,0
2220,2023-05-14,Store E,Kingston,Home,1527.93,45.0,4.0,20
2221,2025-03-02,Store A,Toronto,Home,2648.93,88.0,4.6,10
2222,2023-06-30,Store F,Mississauga,Home,2336.33,73.0,3.6,0
2223,2023-09-07,Store D,London,Electronics,1150.32,106.0,4.5,15
2224,2025-04-10,Store D,London,Food,1486.14,115.0,4.3,10
2225,2024-01-06,Store C,Hamilton,Sports,1415.6,52.0,4.2,0
2226,2024-04-28,Store B,Ottawa,Books,1432.89,73.0,3.7,0
2227,2024-04-07,Store G,Waterloo,Sports,432.27,,4.3,5
2228,2023-10-24,Store E,Kingston,Electronics,1406.07,77.0,4.3,15
2229,2023-04-07,Store H,Windsor,Food,1821.53,91.0,4.1,25
2230,2024-03-16,Store D,London,Electronics,1273.94,125.0,4.8,0
2231,2024-02-03,Store C,Hamilton,Books,1373.35,81.0,3.8,0
2232,2024-07-15,Store G,Waterloo,,1611.14,109.0,4.5,10
2233,2024-11-28,Store D,London,Sports,2156.17,79.0,4.3,15
2234,2025-01-03,Store C,Hamilton,Books,,62.0,4.1,15
2235,2025-04-20,Store B,Ottawa,Clothing,1379.38,106.0,4.8,0
2236,2024-09-29,Store H,Windsor,Food,1424.27,68.0,3.1,20
2237,2023-11-24,Store C,Hamilton,Sports,1749.23,118.0,3.9,15
2238,2023-04-07,Store E,Kingston,Clothing,834.47,35.0,4.2,0
2239,2025-07-16,Store C,Hamilton,Clothing,1997.01,60.0,4.8,0
2240,2024-03-16,Store H,Windsor,Sports,1733.39,60.0,3.5,15
2241,2025-11-30,Store G,Waterloo,Electronics,1940.28,,3.7,20
2242,2025-11-21,Store A,Toronto,Books,2073.84,118.0,4.1,15
2243,2024-12-03,Store G,Waterloo,Sports,1982.61,115.0,,15
2244,2023-12-22,Store G,Waterloo,Electronics,,102.0,4.6,15
2245,2025-11-23,Store H,Windsor,Food,2888.48,130.0,2.9,15
2246,2024-05-14,Store H,Windsor,Books,1752.1,5.0,3.6,5
2247,2023-08-29,Store E,Kingston,Food,1577.06,64.0,4.1,0
2248,2025-02-19,Store C,Hamilton,Sports,,81.0,3.7,5
2249,2025-10-17,Store D,London,Electronics,1789.04,75.0,3.8,25
2250,2024-04-18,Store D,London,Sports,2489.82,97.0,4.6,0
2251,2023-02-01,Store B,Ottawa,Clothing,2864.05,66.0,4.9,15
2252,2023-01-29,Store G,Waterloo,Clothing,506.7,55.0,4.1,0
2253,2023-08-26,Store B,Ottawa,Home,2144.6,80.0,4.1,0
2254,2025-10-09,Store B,Ottawa,Food,1577.35,5.0,4.7,25
2255,2025-11-03,Store B,Ottawa,Food,,,3.9,0
2256,2023-03-17,Store C,Hamilton,Sports,1298.61,34.0,4.7,10
2257,2024-10-07,Store A,Toronto,Home,2732.99,130.0,4.0,25
2258,2023-04-22,Store A,Toronto,Home,2337.48,164.0,3.6,25
2259,2023-02-28,Store A,Toronto,Sports,1315.58,76.0,4.3,10
2260,2023-06-14,Store G,Waterloo,Home,2149.26,55.0,3.8,5
2261,2025-05-23,Store E,Kingston,,1229.69,25.0,3.7,0
2262,2024-07-06,Store H,Windsor,Food,1176.75,63.0,5.0,20
2263,2025-08-14,Store D,London,Home,1257.06,106.0,4.1,5
2264,2023-10-22,Store A,Toronto,Clothing,1462.04,108.0,4.0,20
2265,2025-09-15,Store C,Hamilton,Home,,62.0,4.9,5
2266,2023-04-27,Store C,Hamilton,Sports,1618.32,74.0,4.1,15
2267,2025-05-17,Store B,Ottawa,Sports,765.72,,4.5,10
2268,2023-08-21,Store E,Kingston,Food,1546.0,83.0,3.9,5
2269,2025-10-29,Store E,Kingston,Electronics,1756.35,32.0,4.8,20
2270,2025-06-20,Store G,Waterloo,Home,1399.61,98.0,4.3,25
2271,2024-02-22,Store E,Kingston,,727.98,104.0,4.5,20
2272,2024-11-28,Store B,Ottawa,Electronics,1926.22,114.0,4.8,25
2273,2023-11-16,Store D,London,Clothing,2707.34,139.0,4.1,10
2274,2025-06-15,Store B,Ottawa,Electronics,2426.38,99.0,4.4,20
2275,2025-10-19,Store F,Mississauga,Books,1315.08,100.0,4.1,0
2276,2025-06-29,Store F,Mississauga,Sports,2296.47,54.0,3.9,15
